label,text
1,"Efore 's presence here also opens up new and interesting development opportunities for our students , '' the dean of the Faculty of Electronics , Communications and Automation at TKK said ."
1,"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 ."
1,Operating profit totaled EUR 17.7 mn compared to EUR 17.6 mn in the corresponding period in 2007 .
1,The EPS improved to EUR0 .38 from EUR0 .27 .
1,Nokian Capacitors ' equipment will be used to raise the capacity and reliability of the Indian grid .
1,"`` We have significant experience in smartphone functionality , in the development of mobile Internet services , and in uniting the two into a smooth user experience ."
1,"The restructuring creates a more efficient organization with increased operational focus and stable profitability , and leads to more efficient production , said Bo Annvik , head of Specialty Stainless ."
1,"( ADP News ) - Feb 9 , 2009 - Finnish computer services company Proha Oyj ( HEL : ART1V ) said today its net loss narrowed to EUR 113,000 ( USD 146,000 ) for 2008 from EUR 1.2 million for 2007 ."
1,It will combine and renew the contents and functionality of the current systems for funding and online service as well as their maintenance .
1,Etteplan targets to employ at least 20 people in Borl+Ænge .
1,"In addition , Kone signed a two-year maintenance contract for the escalators ."
1,"SysOpen Digia Plc , Press release , 7 February 2006 IBM Finland has rewarded its most distinguished partner companies for 2005 ."
1,The company aims to maintain this trend in profitability during the current year .
1,Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .
1,"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year ."
1,"Then , it said the contract was estimated to contribute more than EUR150m to its net sales in 2010 ."
0,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 ."
1,"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn ."
0,"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago ."
1,"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year ."
0,"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall ."
0,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago ."
1,Synergy benefits will start to materialise in the second quarter .
1,"Finnish IT solutions provider Affecto Oyj said today that it has won a frame contract , valued at some EUR2m , to implement the next phase of its insurance application for South African Mutual & Federal Insurance Company Limited M&F ."
0,"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route ."
1,"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % ."
1,1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .
1,"The company said that its investments in the new market areas resulted in sales increase in Sweden , Poland , Russia and Lithuania ."
1,"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier ."
0,"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 ."
1,"In Middle East & North Africa , Tecnotree has grown considerably in the recent years ."
0,- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .
0,"Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 ."
1,"It combines a perfect price performance with sophisticated management facilities , the company said ."
1,South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .
1,"Last week , the Finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company 's strategic goal of becoming the world 's largest stainless steel maker ."
1,"For Q2 2010 , consolidated earnings before tax totaled EUR4 .5 m , compared to EUR3 .9 m , and net profit was EUR3 .2 m , compared to EUR2 .9 m in the previous year ."
1,"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market ."
1,The increase in capital stock has been registered in the Finnish Trade Register on 20 November 2006 .
0,"Operating margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor performance in enterprise solutions ."
0,The real estate company posted a net loss of +  x201a -õ 59.3 million +  x201a -õ 0.21 per share compared with a net profit of +  x201a -õ 31 million +  x201a -õ 0.11 per share for the corresponding quarter of 2007 .
0,The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance .
0,"- The Group 's sales during the period were EUR 37.5 million ( EUR 48.2 million , 1-9/2008 ) and result before taxes was a loss of EUR -3.5 ( +1.2 ) million ."
1,SysOpen Digia had signed an agreement with the main shareholders of Sentera holding in total 77.39 % of the share capital and votes of Sentera .
0,One of the challenges in the oil production in the North Sea is scale formation that can plug pipelines and halt production .
0,Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .
1,"The money will be spent `` on strengthening the company 's competitiveness in the sphere of sawmill products and increasing the volume of wood delivered for processing in Russia , '' the release says ."
1,TELE2 Affarsvarlden gave a `` buy '' recommendation on mobile operator Tele2 AB and a share price target of 142 crowns ( $ 23.54 - 15.19 euro ) .
1,The third order awarded to Outokumpu Technology is by Shalkiya Zinc of Kazakhstan for the Shalkiya zinc-lead project in Kazakhstan .
0,Earnings per share were at loss of EUR0 .24 .
0,"Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 ."
1,Mr Lee said he hoped that Neste 's move will ` pave the way for more collaboration projects between our two countries ' .
0,"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added ."
1,"According to Ringman , Finnish paper companies have acquired know-how and capacity in paper recycling , which has turned out to be a successful strategy ."
0,"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year ."
1,The company expects net sales to significantly increase from 2009 .
1,The pipeline is strong .
1,The proportion of Estonian and Lithuanian passengers on the Tallinn-Helsinki route also grew in July .
1,The Federal Secretary for Transport and Communication of Mexico has awarded Poyry and its Mexican partner Sintra a consulting contract in connection with the Buenavista-Cuautitlan suburban railway .
0,Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .
1,CEO of the company Tarmo Noop said the growth in the sale of premium beers was the biggest .
1,"`` Nokia 's Calling All Innovators Africa competition has been specifically launched to enable developers to create locally relevant , best-of-breed mobile applications . ''"
0,"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 ."
1,"`` UPM 's deliveries increased during the third quarter by 4 percent , and the efficiency of operations improved , '' Chief Executive Jussi Pesonen said ."
0,The fair value of the company 's investment properties went down to EUR 2.768 billion at the end of 2009 from EUR 2.916 billion a year earlier .
0,"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 ."
